Customer_ID;Age;Education_Level;Monthly_Income;Num_Children;Num_Teenagers;Total_Purchases;Total_Spending;Last_Purchase_Amount;Recency_Days;Football_Spending;Running_Spending;Swimming_Spending;Kids_Sports_Spending;Preferred_Channel;Campaign_Exposure;Campaign_Response;Loyalty_Member;Customer_Tenure;Club_Status;Purchase_Comment
C1441;33;5;3084;0;1;20;1259,5;381,67 €;26;873;221;51;0;Store;1;0;1;1269;None;"Buyer Beware Please! This sweetener is not for everybody.  Maltitol is an alcohol sugar and can be undigestible in the body.  You will know a short time after consuming it if you are one of the unsuspecting many who cannot digest it by the extreme intestinal bloating and cramping and massive amounts of gas a person can experience. Nausea, diarrhea & headaches can also be experienced. I learned my lesson the hard way years ago when I fell in love with the sugar-free chocolates suzanne sommers used to sell.  I thought I'd found sugar-free chocolate nirvana at first taste but the bliss was short lived when the terrible side effects of maltitol kicked in.  The discomfort was unlike anything I had ever felt before.  I blew up like a balloon and had very painful abdominal cramping.  As the symptoms passed, this too was very unpleasant.  Though hard for me to believe a low calorie sweetener could be the culprit, all symptoms were gone when I stopped eating the chocolate. My hunch it had something to do with the maltitol were unfortunately confirmed for me about a year later when I purchased some delicious sugar-free popcorn at my local market.  The taste was amazing and while I was looking at the label wondering what could possibly make this yummy, new sugarfree treat taste so good, my heart sank when I followed the little asterisk next to sugarfree sweetener* down to the very bottom of the label and read ""maltitol"" in tiny little letters! Thank goodness I'd eaten only a little. I still ended up with all the same side-effects but for a much shorter duration. Some people can use maltitol to their heart's content but others, like me, can have a bad reaction to it. In case you're like me, ... it's not you ...it's the maltitol!"
C0266;55;3;7790;1;1;4;1029,6;312,00 €;135;155;404;109;268;App;1;0;1;1709;None;Love this sugar.  I also get muscavado sugar and they are both great to use in place of regular white sugar. Recommend!
C0512;47;3;3966;0;1;13;777,7;235,67 €;23;34;446;227;0;Web;0;0;1;328;None;Decathlon bodyboard: good buoyancy, standard leash, suitable for leisure use.
C0748;62;5;4760;4;0;19;1059,3;321,00 €;65;106;388;207;262;Web;0;0;0;1461;None;The yoga mat is perfect and extremely durable and reliable, I am very happy with this purchase.
C0229;41;4;4982;0;0;17;909,7;275,67 €;116;535;3;289;0;Web;0;0;0;976;Amateur Club;Took me one or two to get used to the pickle taste.  But now aim hooked and have to keep a bottle on hand
C1443;46;4;4963;2;1;20;844,8;256,00 €;14;373;109;199;87;App;0;0;1;110;None;No tea flavor at all. Just whole brunch of artifial flavors. It is not returnable. I wasted 20+ bucks.
C0353;60;3;4681;2;2;24;1213,3;367,67 €;115;224;312;102;465;App;0;0;0;779;None;I've purchased dozens of bags of this pancake mix (which is a great product, by the way).  This is the highest price I've seen.  Whole Foods carries this item and it's been on sale there for $9.99 (that's Canadian dollars, too, as I'm in Canada).  It's even cheaper on Baker's Box's own website, and they're the company selling this product through Amazon. For a two-pack they should be charging $20 or less.  What gives?  I thought Amazon was where you could find competitive prices.
C1193;59;4;6175;0;4;14;394,9;119,67 €;156;146;111;102;0;Store;1;1;0;1844;Amateur Club;This football shoes was unbelievably stale. It had a strange chemical aftertaste. It feels like corners were cut to save money. This was a complete waste of money.
C1616;28;3;2762;1;0;7;211,2;64,00 €;1;12;97;36;47;App;1;1;1;952;None;good products and fast shipping equals a happy me. a little pricey but you can hand pick a few good flavors...a few i cant find anywhere else so def worth the price
C0362;56;3;6946;1;1;15;2052,6;622,00 €;62;885;191;324;466;Store;1;0;0;483;None;A very bitter tasting coffee even when enhanced with cream and/or honey. Definately not my cup of coffee. Oh, did i say it was bitter?
C0822;52;2;6478;2;1;11;2162,6;655,33 €;103;37;732;499;698;Store;1;0;0;1895;None;The fitness equipment is superb and makes training much more enjoyable, I am very happy with this purchase.
C0776;40;4;3089;2;1;20;840,4;254,67 €;179;348;245;15;156;Web;1;0;1;1565;None;Highly recommended.
C0872;53;3;3504;0;1;22;770;233,33 €;15;347;117;276;219;Store;0;0;0;626;None;This sports jacket was deeply disappointing. It felt soggy instead of crispy. I have had far better from competing brands. I feel misled by the description.
C0637;38;5;3628;1;0;2;608,3;184,33 €;161;144;249;86;74;Web;1;0;1;1701;None;The kids football kit is superb and very comfortable during training, I am very happy with this purchase.
C0919;60;4;5621;0;1;19;276,1;83,67 €;173;122;645;210;0;Web;0;0;1;563;Amateur Club;This chips was embarrassingly low quality. It arrived stale and tasted old. The quality has clearly declined over time. I will definitely not buy this again.
C1358;30;3;3393;0;1;13;682;206,67 €;23;456;86;78;0;Store;1;1;0;1895;Amateur Club;What else do you need to know? Oatmeal, instant (make it with a half cup of low-fat milk and add raisins
C0321;34;4;3871;0;0;10;1883,2;570,67 €;24;617;710;385;0;Web;0;0;0;1231;Amateur Club;"These individually wrapped pieces are delicious (although I wish there were a few more). Mildly sweet with no sugar-free aftertaste, even a traditional ""marzipan-aholic"" should enjoy these."
C0551;65;4;6888;0;0;15;889,9;269,67 €;105;309;291;209;0;Store;1;0;1;678;None;The fitness equipment is great and extremely durable and reliable, I am very happy with this purchase.
C0627;23;3;2530;0;0;22;401,5;121,67 €;105;206;150;9;0;App;1;0;1;784;None;The kids football kit is durable and makes training much more enjoyable, I am very happy with this purchase.
C1190;44;5;5176;3;0;17;2999,7;909,00 €;18;979;403;628;717;Web;0;0;0;1988;None;This protein bars was deeply disappointing. It left a greasy residue on my hands. There was no freshness whatsoever. It completely ruined my expectations.
C1005;51;3;7874;1;1;24;827,2;250,67 €;55;309;121;137;114;App;1;1;0;1937;Amateur Club;This swimming goggles was ridiculously overpriced. It had inconsistent flavor in every bag. The texture was unpleasant from the first bite. I am genuinely disappointed.
C0782;64;3;5792;1;0;20;907,5;275,00 €;56;56;309;143;317;Web;0;0;1;1396;None;The fitness equipment is outstanding and improved my performance immediately, I am very happy with this purchase.
C0750;22;3;3409;0;0;22;547,8;166,00 €;110;167;250;81;0;App;0;0;0;1332;Professional Club;The basketball is great and fits perfectly and feels great, I am very happy with this purchase.
C1099;48;3;4681;0;0;2;322,3;97,67 €;60;159;174;318;494;Store;1;0;0;1792;Amateur Club;The running sneakers is excellent and perfect for intense sessions, I am very happy with this purchase.
C0238;29;2;2330;0;0;14;734,8;222,67 €;69;96;516;56;0;Store;1;0;0;987;None;The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this, I have had small dogs before. Never have I seen such gas issues. Both of them consistently had foul gas. Consistently. Usually when they're sitting on our laps but, you know. They're dogs.<br /><br />When we got through the first bag of this stuff, we purchased more on amazon. It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco. But, they continued to have gas. I mean, they loved the food, don't get me wrong and they loved it more when we'd mix in some water and it would be like soft food. Somehow that made their gas worse but I think I'll have to give that responsible to the speed with which they chowed down- can't blame the food itself for gluttony.<br /><br />Eventually, we switched their food. No more farting. I think it was due to the high fat content which undoubtedly is necessary for very small puppies. They just need that in their diet. I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year). Yeah right, you try dealing with gas for that long. Around 6 mos of age we switched to PuppyChow. Much better. Granted, they don't like it as much, but we humans like it a whole lot better.
C1657;35;2;3995;0;2;13;311,3;94,33 €;25;91;21;171;0;App;0;0;1;1165;Amateur Club;I bought these for my husband and he said they are the best energy shots out there. He takes one in the mornings and works hard all day. Good stuff!
C0532;56;3;4332;1;0;9;2250,6;682,00 €;71;782;440;505;319;Web;1;0;0;1018;None;The sports jacket is superb and perfect for intense sessions, I am very happy with this purchase.
C0395;57;3;5297;1;2;15;566,5;171,67 €;131;303;134;68;10;App;1;0;1;680;Professional Club;Before I discover this mix on Amazon I always bought it in Whole Food Store.<br />I like this mix and when I am doing the pancakes they came very delicious and fluffy.<br />Just one small secret: Try to add the Seltzer water instead of regular one.
C0004;61;3;7514;1;1;22;1812,8;549,33 €;106;871;387;1;389;Web;0;0;1;1945;None;If you are looking for the secret ingredient in Robitussin I believe I have found it.  I got this in addition to the Root Beer Extract I ordered (which was good) and made some cherry soda.  The flavor is very medicinal.
C1364;53;2;5759;3;0;20;344,3;104,33 €;87;13;85;49;166;Web;0;0;1;498;None;McCann's Oatmeal is a good quality choice.  Our favorite is the Apples and Cinnamon, but we find that none of these are overly sugary.  For a good hot breakfast in 2 minutes, this is excellent.
C1112;60;2;7368;3;1;15;382,8;116,00 €;151;179;191;324;466;Web;1;0;1;1823;Professional Club;The running sneakers is impressive and perfect for intense sessions, I am very happy with this purchase.
C0858;61;4;4643;3;0;19;658,9;199,67 €;88;188;157;97;157;Web;0;0;0;1156;Amateur Club;This snack pack was astonishingly poor. It made me regret the purchase immediately. It honestly felt like expired stock. This experience was incredibly frustrating.
C0490;62;4;4492;0;0;5;207,9;63,00 €;7;102;62;25;0;App;0;0;0;1035;None;Decathlon MMA gloves: secure closure, light padding, good for training.
C1211;38;5;4447;0;2;17;451;136,67 €;43;72;247;91;0;App;0;0;0;1272;None;This snack pack was flat-out awful. It made me regret the purchase immediately. It honestly felt like expired stock. This experience was incredibly frustrating.
C0122;24;4;3195;1;0;9;827,2;250,67 €;26;140;117;276;219;Store;1;1;0;1906;Amateur Club;This cat food was recommended by my vet because my 13 year old Cleo Cat was having trouble keeping any food down and was loosing weight.  It stopped her problems.  She doesn't eat as much as before since she seems to be more satisfied after eating which helps justify the added price.  It aids in digestion since the...ok sorry...smells are gone if ya know what I mean.  Had to add that so anyone experiencing problems with their cats can see there are a lot of benifits from this cat food.
C0123;59;5;4572;1;0;18;347,6;105,33 €;147;151;18;59;88;Store;1;0;0;1092;Amateur Club;I have a 4 year old male cat who has chronic urinary tract infections.  I feed him this dry food in combination with wet food (with water added to it) and Uri Ease.  The combination seems to keeps his UTI's under control.  If I switch to another type of dry food, his UTI gets worse.  The other cats seem to enjoy this food as well.  It's expensive but it seems to be the best solution for me.
C0228;59;4;6175;0;4;14;394,9;119,67 €;156;146;111;102;0;App;1;0;0;370;None;Might be a little spicy for some, but this stuff rocks. I use 1/2 and1/2 with V8 for a milder version , or the best is a Bloody Caesar!<br />Half mix ,half clamato!
